baseName;nodeName;expression;division;description;relationship;adherenceNumber;adherenceClass;adherenceJustification
Company;Company_EUCATEX;Datascience_previsão de demanda com machine learning;data science;Utilização de modelos estatísticos e algoritmos de machine learning para prever a demanda futura de matérias-primas pela empresa.;Ajuda a empresa a planejar suas compras de matérias-primas e evitar faltas ou excessos de estoque.;0.9;alta;A Eucatex depende de matérias-primas para sua produção, portanto, é essencial que a empresa tenha uma previsão precisa da demanda para evitar problemas de abastecimento.
Company;Company_EUCATEX;Datascience_análise de eficiência operacional e previsão de vendas;data science;Utilização de modelos estatísticos e algoritmos de machine learning para prever as vendas futuras da empresa.;Ajuda a empresa a planejar sua produção, estoque e estratégias de marketing de acordo com as expectativas de vendas.;0.9;alta;A Eucatex precisa planejar sua produção com antecedência para atender à demanda do mercado, portanto, a previsão de vendas é crucial para o sucesso da empresa.
Company;Company_EUCATEX;Datascience_segmentação de clientes e mercado;data science;Utilização de técnicas de segmentação de clientes para identificar diferentes perfis de consumidores da empresa.;Permite à empresa personalizar suas estratégias de marketing e atendimento de acordo com as características e necessidades de cada segmento de clientes.;0.7;média;Embora a Eucatex tenha alguns produtos específicos para diferentes segmentos de clientes, a segmentação de clientes pode não ser tão relevante para todos os produtos da empresa.
Company;Company_KLABIN S/A;Datascience_inteligência competitiva e análise de mercado;data science;Utilização de técnicas de análise de dados para monitorar e analisar a concorrência da Klabin;A empresa pode utilizar dados públicos, informações de mercado, dados de vendas, entre outros, para analisar o posicionamento, estratégias, preços e produtos dos concorrentes, identificando oportunidades de diferenciação e antecipando movimentos do mercado.;0.7;alta;A Klabin atua em um mercado altamente competitivo, onde a análise de concorrência é essencial para identificar tendências, antecipar movimentos dos concorrentes e tomar decisões estratégicas para se destacar no mercado.
Company;Company_KLABIN S/A;Datascience_análise de dados de mercado e previsão de demanda;data science;Utilização de técnicas de análise de dados para prever a demanda de produtos da Klabin;A empresa poderá utilizar dados históricos de vendas, informações demográficas, tendências de mercado, entre outros, para prever a demanda futura de seus produtos e otimizar sua cadeia de suprimentos.;0.8;alta;A Klabin é uma empresa do setor de papel e celulose, que possui uma demanda influenciada por diversos fatores, como sazonalidade, variações econômicas e mudanças nos hábitos de consumo. Portanto, a utilização de técnicas de análise de demanda é fundamental para a empresa se planejar e tomar decisões estratégicas.
Company;Company_KLABIN S/A;Datascience_análise de sentimentos e opiniões online;data science;Utilização de técnicas de processamento de linguagem natural para analisar o sentimento dos consumidores em relação à Klabin;A empresa pode utilizar análise de sentimentos em redes sociais, comentários de clientes, pesquisas de satisfação, entre outros, para identificar tendências, oportunidades de melhoria e gerar insights para aprimorar seus produtos e serviços.;0.6;média;A Klabin tem uma presença significativa nas redes sociais e está sujeita a opiniões e críticas dos consumidores. A análise de sentimentos pode auxiliar a empresa a compreender melhor a percepção dos clientes e tomar ações adequadas para melhorar sua imagem e satisfação.
Company;Company_KLABIN S/A;Datascience_detecção e prevenção de fraudes e anomalias;data science;Utilização de técnicas de detecção de anomalias para identificar possíveis fraudes na empresa;A empresa pode utilizar análise de dados para identificar padrões suspeitos, comportamentos atípicos e desvios de padrões que possam indicar a ocorrência de fraudes internas ou externas.;0.7;alta;A Klabin lida com grandes volumes de transações financeiras, contratos e parcerias, o que aumenta o risco de ocorrência de fraudes. A detecção de fraudes é essencial para proteger os ativos da empresa e garantir a integridade de suas operações.
Company;Company_KLABIN S/A;Datascience_manutenção preditiva e análise de dados;data science;Utilização de técnicas de análise de dados para prever falhas em equipamentos da Klabin;A empresa pode utilizar dados de sensores, histórico de manutenção, informações sobre a utilização de máquinas, entre outros, para identificar padrões que indiquem a necessidade de manutenção preventiva em seus equipamentos, evitando paradas não planejadas e reduzindo custos de manutenção.;0.8;alta;A Klabin possui uma infraestrutura industrial complexa, com máquinas e equipamentos de alto valor. A manutenção preditiva é essencial para a empresa maximizar a disponibilidade de suas plantas, reduzir custos de manutenção corretiva e garantir a qualidade de seus produtos.
Company;Company_KLABIN S/A;Datascience_otimização e automação de processos;data science;Utilização de algoritmos de otimização para melhorar a eficiência dos processos produtivos da Klabin;A empresa pode utilizar técnicas de otimização para definir a melhor alocação de recursos, identificar gargalos, minimizar tempos de produção e maximizar a produtividade de suas fábricas.;0.9;alta;A Klabin possui uma cadeia produtiva complexa, que envolve desde o plantio de florestas até a produção de celulose e papel. Portanto, a otimização de processos produtivos é fundamental para a empresa reduzir custos, aumentar a eficiência e garantir a qualidade de seus produtos.
Company;Company_KLABIN S/A;Datascience_otimização de logística e produção;data science;Utilização de algoritmos de otimização para definir as melhores rotas de transporte de produtos da Klabin;A empresa pode utilizar técnicas de otimização para minimizar distâncias percorridas, reduzir custos de transporte, maximizar a eficiência logística e atender aos prazos de entrega de forma mais eficiente.;0.9;alta;A Klabin possui uma operação logística complexa, com diferentes modais de transporte e rotas. A otimização de rotas de transporte é crucial para a empresa reduzir custos, evitar atrasos e garantir a satisfação dos clientes.
Company;Company_KLABIN S/A;Datascience_previsão de dados de mercado e custos;data science;Utilização de modelos de previsão para estimar os preços de produtos da Klabin;A empresa poderá utilizar dados históricos de preços, informações sobre a oferta e demanda do mercado, variações cambiais, entre outros, para prever os preços de seus produtos e tomar decisões de precificação mais eficientes.;0.7;alta;A Klabin atua em um mercado globalizado, onde os preços dos produtos estão sujeitos a flutuações. Portanto, a previsão de preços é essencial para a empresa evitar perdas e maximizar seus lucros.
Company;Company_KLABIN S/A;Datascience_análise de eficiência operacional e previsão de vendas;data science;Utilização de modelos de previsão para estimar as vendas da Klabin;A empresa pode utilizar dados históricos de vendas, informações sobre o mercado, tendências de consumo, entre outros, para prever as vendas futuras de seus produtos e planejar sua produção e distribuição de forma mais eficiente.;0.8;alta;A Klabin atua em um mercado dinâmico, onde a demanda por seus produtos pode variar significativamente. Portanto, a previsão de vendas é essencial para a empresa evitar estoques excessivos ou insuficientes e otimizar sua cadeia de suprimentos.
