baseName;nodeName;expression;division;description;relationship;adherenceNumber;adherenceClass;adherenceJustification
Bussector;Bussector_Consumo Cíclico;Econconcept_planejamento financeiro familiar;economics concepts;Montante de dinheiro que um indivíduo ou família possui para gastar após o pagamento de impostos e despesas fixas;A renda disponível dos consumidores é um dos principais determinantes do consumo cíclico. Quanto maior a renda disponível, maior tende a ser o consumo de bens e serviços não essenciais, impulsionando o desempenho das empresas do setor. Por outro lado, em momentos de queda na renda disponível, as pessoas tendem a reduzir seus gastos com itens de consumo não essenciais, afetando negativamente as empresas desse setor.;0.9;alta;A renda disponível está diretamente ligada à capacidade de consumo das pessoas, influenciando assim o desempenho das empresas do setor de consumo cíclico.
Bussector;Bussector_Consumo Cíclico;Econconcept_custo do dinheiro emprestado.;economics concepts;Custo do dinheiro, representado pela porcentagem que é cobrada quando alguém toma dinheiro emprestado;As taxas de juros têm impacto direto no consumo cíclico, uma vez que influenciam o acesso ao crédito. Quando as taxas de juros estão baixas, os consumidores tendem a se endividar mais para financiar seus gastos, o que impulsiona o desempenho das empresas do setor. Por outro lado, quando as taxas de juros estão altas, o acesso ao crédito se torna mais caro, levando a uma redução no consumo de bens e serviços não essenciais.;0.7;média;Embora as taxas de juros influenciem o consumo cíclico, existem outros fatores que também desempenham um papel importante, portanto a aderência é considerada média.
Bussector;Bussector_Saúde;Econconcept_assimetria de informação na saúde;economics concepts;A assimetria de informação ocorre quando uma das partes envolvidas em uma transação possui mais informações do que a outra parte.;No setor de saúde, a assimetria de informação é comum entre os profissionais de saúde e os pacientes. Os profissionais de saúde possuem conhecimentos especializados que os pacientes não possuem, o que pode levar a desequilíbrios nas relações de poder e na tomada de decisões. Essa assimetria de informação pode afetar diretamente a qualidade e o custo dos serviços de saúde.;0.9;alta;A assimetria de informação é um conceito econômico relevante para o setor de saúde, uma vez que há desigualdade de conhecimento entre os profissionais de saúde e os pacientes, o que pode afetar a dinâmica do setor.
Bussector;Bussector_Saúde;Econconcept_custos de energia e produção;economics concepts;Os custos de produção são os gastos necessários para que as empresas possam oferecer seus produtos ou serviços no mercado.;No setor de saúde, os custos de produção estão relacionados aos gastos com pessoal, equipamentos, medicamentos, infraestrutura e tecnologia. Esses custos impactam diretamente os preços dos serviços de saúde e, consequentemente, a forma como os consumidores têm acesso a eles.;0.9;alta;Os custos de produção são um elemento crucial no setor de saúde, uma vez que influenciam diretamente a forma como os serviços são precificados e acessados pelos consumidores.
Bussector;Bussector_Saúde;Econconcept_economia comportamental e fatores psicossociais;economics concepts;A economia comportamental se baseia na ideia de que as pessoas nem sempre tomam decisões racionais e maximizadoras de utilidade, sendo influenciadas por fatores psicológicos, sociais e emocionais.;No setor de saúde, a economia comportamental tem sido aplicada para compreender como os indivíduos tomam decisões relacionadas à saúde, como a adesão a tratamentos, a escolha de estilos de vida saudáveis e a utilização de serviços de saúde. Essa abordagem considera que fatores como emoções, hábitos, influência social e viéses cognitivos podem influenciar as decisões de saúde das pessoas.;0.8;alta;A economia comportamental tem uma aderência alta com o setor de saúde, uma vez que busca compreender como os fatores comportamentais afetam as decisões de saúde das pessoas e, consequentemente, a dinâmica do setor.
Bussector;Bussector_Saúde;Econconcept_sensibilidade de demanda e precificação;economics concepts;A elasticidade-preço da demanda é uma medida da sensibilidade da quantidade demandada de um bem ou serviço em relação às variações de seu preço.;No setor de saúde, a elasticidade-preço da demanda é relevante para compreender como os consumidores reagem a mudanças nos preços dos serviços de saúde. Uma demanda inelástica significa que os consumidores não são muito sensíveis a alterações nos preços, enquanto uma demanda elástica indica que os consumidores são sensíveis a essas variações. Essa relação influencia a formação dos preços e a acessibilidade dos serviços de saúde.;0.8;alta;A elasticidade-preço da demanda é um conceito econômico que se aplica ao setor de saúde, uma vez que a demanda por serviços de saúde pode ser sensível ou não às variações de preços dos mesmos.
Bussector;Bussector_Saúde;Econconcept_impactos economicos terceiros;economics concepts;As externalidades são efeitos positivos ou negativos que a produção ou consumo de um bem ou serviço causa sobre terceiros, sem que esses efeitos sejam refletidos nos preços do bem ou serviço em questão.;No setor de saúde, as externalidades podem ser observadas, por exemplo, quando o acesso a serviços de saúde por parte de alguns indivíduos beneficia a saúde da comunidade como um todo. Além disso, a propagação de doenças contagiosas é outro exemplo de externalidade na saúde. Essas externalidades podem afetar a alocação de recursos e a eficiência do setor de saúde.;0.7;média;As externalidades são um conceito econômico que se relaciona com o setor de saúde, uma vez que há efeitos externos decorrentes da produção e consumo de serviços de saúde que podem afetar a dinâmica do setor.
Bussector;Bussector_Saúde;Econconcept_tecnologia em saúde e inovação;economics concepts;A inovação tecnológica em saúde se refere ao desenvolvimento e aplicação de novas tecnologias no campo da saúde, com o objetivo de melhorar a prevenção, o diagnóstico, o tratamento e a gestão de doenças e condições de saúde.;No setor de saúde, a inovação tecnológica desempenha um papel fundamental na melhoria da qualidade dos serviços e no avanço científico. Novas tecnologias podem permitir tratamentos mais eficazes, diagnósticos mais precisos e intervenções mais assertivas. Além disso, a inovação tecnológica também pode impactar os custos e a acessibilidade dos serviços de saúde.;1.0;alta;A inovação tecnológica em saúde tem uma aderência alta com o setor de saúde, uma vez que é um fator determinante para a melhoria da qualidade dos serviços e para o avanço científico no campo da saúde.
Bussector;Bussector_Saúde;Econconcept_seguro de saúde;economics concepts;O mercado de seguros saúde é responsável por oferecer proteção financeira aos indivíduos em caso de necessidade de serviços de saúde.;No setor de saúde, o mercado de seguros saúde desempenha um papel importante na forma como os consumidores têm acesso aos serviços. Os seguros saúde ajudam a cobrir os custos dos serviços e proporcionam maior previsibilidade financeira. A dinâmica desse mercado influencia a disponibilidade e a qualidade dos serviços de saúde, além de impactar os preços e a acessibilidade dos mesmos.;1.0;alta;O mercado de seguros saúde está intrinsecamente relacionado ao setor de saúde, uma vez que tem o objetivo de prover proteção financeira em casos de necessidade de serviços de saúde.
Bussector;Bussector_Saúde;Econconcept_papel do estado na saúde;economics concepts;O papel do Estado na saúde envolve a regulação, financiamento e prestação de serviços de saúde. | As políticas públicas de saúde são ações e diretrizes adotadas pelo Estado para promover o acesso universal e a qualidade dos serviços de saúde.;No setor de saúde, o papel do Estado é fundamental, uma vez que ele é responsável por regular a atividade das instituições de saúde, promover políticas de saúde pública, financiar programas e serviços de saúde e até mesmo atuar como prestador de serviços. As decisões e ações do Estado afetam diretamente a dinâmica do setor de saúde, incluindo a disponibilidade e a qualidade dos serviços e o acesso dos consumidores a eles. | No setor de saúde, as políticas públicas de saúde têm impacto direto na organização e funcionamento do setor. Elas podem abranger desde a regulação da atividade das instituições de saúde até a implementação de programas de prevenção e promoção da saúde. As decisões e ações do Estado em relação às políticas públicas influenciam a oferta e a demanda de serviços de saúde, bem como a qualidade e a acessibilidade dos mesmos.;1.0;alta;O papel do Estado na saúde é essencial para a organização e funcionamento do setor, influenciando diretamente a dinâmica do mesmo. | As políticas públicas de saúde estão diretamente relacionadas ao setor de saúde, uma vez que são responsáveis por direcionar as ações do Estado na promoção da saúde e na organização do setor.
